donor,well,fov,id,umap_x,umap_y
AML3_M1,D10,42,1,2.3705945,9.504998
AML3_M1,J10,227,3,-0.62098014,3.948368
AML3_M1,J10,172,1,1.7423548,6.0861406
AML3_M1,F10,132,13,-0.09082126,5.417039
AML3_M1,J10,135,2,0.8237951,8.891241
AML3_M1,D10,141,3,-0.21835817,4.3973193
AML3_M1,H10,54,5,4.4141493,-0.74306816
AML3_M1,J10,44,1,-0.3016359,5.582443
AML3_M1,J10,123,2,0.629904,5.7950454
AML3_M1,H10,145,1,-0.0360139,5.306808
AML3_M1,J10,215,6,-0.7771887,-0.6113037
AML3_M1,H10,222,8,2.890049,-0.7391119
AML3_M1,F10,177,4,0.3578302,3.8161848
AML3_M1,H10,120,1,1.2596246,6.026528
AML3_M1,D10,189,12,-0.18198688,5.2777443
AML3_M1,H10,7,9,-0.6874809,4.9971766
AML3_M1,D10,122,1,0.7317342,4.7552037
AML3_M1,J10,229,5,0.34590566,5.2829056
AML3_M1,B10,108,3,-0.6380082,5.014114
AML3_M1,B10,5,3,0.14505926,5.685732
AML3_M1,B10,111,4,-0.50476307,4.819283
AML3_M1,B10,17,4,-0.2950789,5.409031
AML3_M1,J10,167,1,-0.022136511,5.292104
AML3_M1,F10,8,4,-0.27409434,4.8076057
AML3_M1,H10,217,12,1.1240408,3.5872371
AML3_M1,H10,174,7,1.0740721,1.5848281
AML3_M1,D10,158,2,-0.6159405,4.407206
AML3_M1,D10,19,5,-0.64537287,3.6792343
AML3_M1,F10,56,2,-0.99054116,4.5721164
AML3_M1,F10,175,4,0.6210711,9.3725395
AML3_M1,H10,172,1,-0.8313939,3.1734605
AML3_M1,F10,233,1,1.1383709,5.939855
AML3_M1,F10,88,10,6.686474,5.1584144
AML3_M1,F10,145,4,0.31979838,9.231007
AML3_M1,F10,140,1,0.6813537,5.8913565
AML3_M1,J10,123,1,1.5341588,9.613486
AML3_M1,F10,129,6,3.0499165,-0.51919323
AML3_M1,H10,137,2,0.62851614,4.020966
AML3_M1,D10,205,6,1.434577,0.7982298
AML3_M1,D10,53,6,2.9996393,-0.4801109
AML3_M1,D10,142,4,4.036671,-1.2077134
AML3_M1,B10,205,4,-2.4099462,5.508117
AML3_M1,H10,92,2,-0.053729746,5.432401
AML3_M1,H10,179,7,0.098981954,4.885462
AML3_M1,H10,54,2,-0.40178427,5.0477924
AML3_M1,D10,30,9,-0.25753108,-2.2902029
AML3_M1,F10,47,1,1.9512295,8.647541
AML3_M1,B10,139,1,-0.28075507,5.4662476
AML3_M1,H10,231,12,-0.35177165,5.0318475
AML3_M1,H10,226,4,0.75526696,5.6987224
AML3_M1,H10,182,7,6.9987626,4.5689306
AML3_M1,H10,179,2,0.418591,3.991938
AML3_M1,J10,152,1,0.056737553,5.6128697
AML3_M1,J10,52,3,1.6026598,3.1092105
AML3_M1,B10,178,1,-0.8320794,4.9695306
AML3_M1,J10,39,4,-0.24201377,4.969725
AML3_M1,B10,142,1,-0.7993655,4.526441
AML3_M1,H10,191,8,0.02071599,-2.2118003
AML3_M1,F10,243,3,-0.28085494,4.9978805
AML3_M1,J10,28,4,-0.47443873,4.6850324
AML3_M1,F10,16,6,2.2506313,1.7587801
AML3_M1,J10,64,4,2.7758389,1.5798781
AML3_M1,H10,24,12,2.546554,1.8375375
AML3_M1,H10,130,6,3.3542001,-1.2009308
AML3_M1,J10,35,3,2.439235,3.2131593
AML3_M1,J10,232,3,0.1926099,3.616091
AML3_M1,H10,153,1,-0.9063424,4.676666
AML3_M1,F10,24,11,-0.53267133,3.5059202
AML3_M1,B10,40,3,2.8136628,1.8787932
AML3_M1,B10,39,7,0.22452573,3.6490896
AML3_M1,J10,107,3,-0.23705165,5.1548624
AML3_M1,J10,146,2,0.68337446,5.822602
AML3_M1,J10,186,2,-0.37366068,4.799384
AML3_M1,J10,36,6,3.386739,-1.1649096
AML3_M1,F10,78,2,-0.26415163,5.2093935
AML3_M1,J10,178,7,-0.24911013,5.0557046
AML3_M1,H10,177,1,-1.0714486,3.4587808
AML3_M1,D10,54,2,3.1238513,9.704242
AML3_M1,H10,208,5,6.7544155,4.2917757
AML3_M1,H10,113,8,0.7045224,3.4924607
AML3_M1,B10,147,7,3.4247963,-1.3033172
AML3_M1,H10,154,3,-1.169251,3.1047056
AML3_M1,B10,116,2,-0.5768549,4.9513755
AML3_M1,J10,68,4,-2.657655,-1.5156276
AML3_M1,B10,74,1,-0.8461004,4.204138
AML3_M1,B10,106,6,0.3136045,3.7250454
AML3_M1,B10,24,11,-0.77137774,-1.8836141
AML3_M1,J10,49,2,-0.49857515,5.286961
AML3_M1,B10,101,2,-1.3516451,3.8451087
AML3_M1,J10,163,2,-0.69420576,4.3334
AML3_M1,B10,127,1,2.4727278,9.613598
AML3_M1,J10,173,4,3.1306076,-0.667519
AML3_M1,J10,67,9,-0.16731793,5.273911
AML3_M1,B10,85,2,0.26344928,5.0919952
AML3_M1,J10,103,2,-0.6875844,4.523343
AML3_M1,J10,63,1,-0.2579491,5.117979
AML3_M1,D10,68,4,0.44383878,3.8960357
AML3_M1,F10,209,8,6.989817,4.3049283
AML3_M1,F10,63,4,0.36612925,3.8365264
AML3_M1,B10,176,1,-0.2873796,5.6406546
AML3_M1,J10,65,6,0.058680385,-0.7193338
AML3_M1,D10,122,8,0.29960638,3.536979
AML3_M1,J10,228,2,0.404434,5.625421
AML3_M1,D10,170,2,-0.24453476,2.768794
AML3_M1,D10,117,1,2.55659,8.96399
AML3_M1,D10,179,5,4.012273,-0.6783148
AML3_M1,B10,114,5,1.5207117,2.5053072
AML3_M1,B10,111,3,-0.7005082,4.687671
AML3_M1,H10,167,10,5.4045258,4.1492624
AML3_M1,B10,242,4,1.4052031,1.6913142
AML3_M1,D10,31,1,-0.3281236,5.1450863
AML3_M1,D10,132,3,-0.05970407,5.6060944
AML3_M1,J10,12,2,-0.6718863,4.368777
AML3_M1,F10,35,9,6.9455514,3.8640277
AML3_M1,F10,192,3,-1.4816452,4.497335
AML3_M1,B10,18,6,-2.407745,-1.6760943
AML3_M1,D10,132,2,0.12987691,5.7081666
AML3_M1,J10,203,6,-1.3342144,5.1161666
AML3_M1,H10,81,1,1.4191004,5.829744
AML3_M1,J10,19,2,-0.9701736,4.6160345
AML3_M1,J10,72,9,0.13601327,5.680388
AML3_M1,B10,140,2,1.1767406,6.195508
AML3_M1,H10,209,7,-0.053987034,3.6641157
AML3_M1,B10,207,5,1.1431954,5.8454514
AML3_M1,H10,117,4,3.9572396,-0.34481847
AML3_M1,D10,243,10,2.56636,2.608706
AML3_M1,D10,83,12,-0.46078312,4.0000234
AML3_M1,B10,157,6,0.2682279,3.6989415
AML3_M1,J10,133,1,-1.5277812,5.0941105
AML3_M1,H10,81,9,-0.1910275,8.398937
AML3_M1,B10,74,7,3.5082748,-1.1189947
AML3_M1,H10,35,7,-0.41381323,5.6558366
AML3_M1,F10,230,4,-0.523736,3.7503273
AML3_M1,B10,235,1,-0.7746463,4.2787814
AML3_M1,B10,214,18,4.979713,4.0257397
AML3_M1,J10,125,4,7.026912,4.5388618
AML3_M1,D10,132,7,0.48243496,5.7883105
AML3_M1,H10,171,4,2.8662157,-0.47261855
AML3_M1,H10,83,4,0.42027965,8.845098
AML3_M1,H10,120,2,1.096307,2.528668
AML3_M1,H10,76,1,-1.200625,4.166818
AML3_M1,B10,58,13,3.3609445,-1.0788796
AML3_M1,B10,33,2,-0.1923631,4.674284
AML3_M1,D10,43,9,-0.11401048,-2.213001
AML3_M1,F10,185,16,6.820846,3.0206454
AML3_M1,J10,113,3,-1.1334518,4.714708
AML3_M1,J10,154,4,-0.49515277,4.784001
AML3_M1,F10,39,6,3.2817838,2.0052214
AML3_M1,B10,119,4,-0.99234724,3.7269366
AML3_M1,F10,102,4,0.5211709,4.1772037
AML3_M1,H10,100,9,-0.958522,4.905091
AML3_M1,J10,147,1,0.07395463,5.8490624
AML3_M1,D10,90,4,1.4183397,6.017996
AML3_M1,D10,132,5,1.5950329,-1.9862428
AML3_M1,J10,56,4,-2.2722924,-2.4332647
AML3_M1,H10,116,8,3.6105058,9.358629
AML3_M1,H10,84,6,-1.2565773,5.6916065
AML3_M1,J10,30,2,-1.1354674,4.840338
AML3_M1,B10,71,5,2.3610408,9.684756
AML3_M1,D10,147,9,2.6563456,1.435715
AML3_M1,J10,95,6,-0.34288433,5.3912854
AML3_M1,F10,60,8,0.14009193,3.0477483
AML3_M1,J10,162,5,-2.0171902,2.547854
AML3_M1,H10,176,5,2.8679805,-0.4945614
AML3_M1,B10,6,2,-0.08552001,5.7532864
AML3_M1,F10,130,4,-0.34680107,6.9342904
AML3_M1,F10,19,7,-0.47933114,2.8091068
AML3_M1,D10,106,2,1.7701168,8.36791
AML3_M1,H10,56,1,-0.0733731,5.7322254
AML3_M1,J10,66,4,-0.2881753,4.519149
AML3_M1,D10,84,5,-1.9489374,-0.26903465
AML3_M1,D10,105,10,-0.06624723,3.6209278
AML3_M1,B10,228,1,-0.09105038,5.497585
AML3_M1,J10,73,7,0.517665,3.9843154
AML3_M1,D10,139,3,-1.0086789,3.5389485
AML3_M1,D10,147,6,-1.3725735,7.5916185
AML3_M1,D10,41,16,-0.8354922,4.294967
AML3_M1,B10,234,3,-0.09754207,3.838385
AML3_M1,B10,205,9,7.06441,2.88073
AML3_M1,F10,121,2,-0.031030882,3.9026973
AML3_M1,H10,20,1,0.4519602,4.4361906
AML3_M1,D10,20,3,-1.379696,3.4520714
AML3_M1,H10,184,2,-1.8216918,4.6290746
AML3_M1,H10,211,5,-0.6999111,5.1978254
AML3_M1,D10,39,1,1.0801978,5.9538445
AML3_M1,D10,45,8,0.8341016,5.264956
AML3_M1,D10,168,5,-0.3529471,3.6172574
AML3_M1,H10,41,3,-0.60081285,3.7415154
AML3_M1,B10,115,5,3.0394247,0.5238922
AML3_M1,J10,29,3,-0.7551942,4.115926
AML3_M1,B10,103,8,0.04121863,7.523047
AML3_M1,B10,139,6,0.76856714,9.750038
AML3_M1,H10,79,6,-2.5390642,2.9180424
AML3_M1,H10,39,9,-0.56652296,4.756548
AML3_M1,D10,101,2,2.043472,8.564104
AML3_M1,H10,9,13,-1.0452613,-2.4980745
AML3_M1,B10,108,9,0.24001625,-2.0139341
AML3_M1,J10,89,2,-0.6504878,4.337858
AML3_M1,J10,188,3,-0.9153222,4.8843017
AML3_M1,D10,123,4,2.692491,1.6751243
AML3_M1,J10,135,1,-0.20327611,4.884389
AML3_M1,F10,190,8,-2.1577396,2.99552
AML3_M1,J10,48,3,-0.6112553,-2.9713812
AML3_M1,D10,125,7,0.5378868,9.061274
AML3_M1,D10,242,1,0.6734106,5.7992163
AML3_M1,J10,183,10,0.07314434,5.2916408
AML3_M1,B10,254,2,-0.73678297,5.9426584
AML3_M1,J10,9,9,0.9751403,4.453431
AML3_M1,J10,92,4,-1.403367,1.9710715
AML3_M1,H10,121,2,-0.13405198,3.815353
AML3_M1,J10,105,3,0.5353617,5.876038
AML3_M1,H10,12,1,-0.18916944,8.992235
AML3_M1,F10,251,7,-0.12568918,9.837961
AML3_M1,H10,138,1,0.46272215,6.076969
AML3_M1,H10,213,1,0.8018747,1.8775417
AML3_M1,J10,91,2,-0.5604614,4.848934
AML3_M1,J10,150,14,3.6303499,-0.8465118
AML3_M1,H10,158,5,0.49471956,4.1884785
AML3_M1,H10,7,3,-1.2543415,3.4706192
AML3_M1,F10,184,1,-0.36067426,5.58049
AML3_M1,B10,231,9,-2.0684774,-1.0910366
AML3_M1,J10,13,3,-1.0789841,3.41606
AML3_M1,F10,109,5,-2.3367755,-2.496124
AML3_M1,D10,171,6,-1.1461073,-2.7109582
AML3_M1,H10,62,1,0.44158047,3.997838
AML3_M1,F10,132,11,-0.5167865,4.319769
AML3_M1,H10,68,3,0.27073693,5.650655
AML3_M1,D10,230,3,-0.53618926,4.6335673
AML3_M1,H10,250,6,3.802895,-0.63926476
AML3_M1,B10,9,7,1.1286991,8.722162
AML3_M1,D10,240,3,0.7986443,4.921056
AML3_M1,D10,16,5,0.21325433,3.8431916
AML3_M1,J10,202,4,4.4245787,-0.79335326
AML3_M1,D10,37,4,-0.32763347,5.6512756
AML3_M1,J10,78,1,0.38586128,5.542306
AML3_M1,B10,246,1,1.0004754,4.4504914
AML3_M1,D10,9,1,0.28799033,5.946065
AML3_M1,D10,94,2,-0.86793405,3.8232355
AML3_M1,F10,26,8,2.7368329,-0.09803486
AML3_M1,J10,95,4,0.56043875,4.869016
AML3_M1,J10,54,4,2.8986661,-0.64310175
AML3_M1,B10,108,6,0.39972165,8.8198595
AML3_M1,B10,146,2,-0.6925386,4.96659
AML3_M1,J10,68,8,3.638491,0.15512101
AML3_M1,F10,17,8,-0.14493552,-1.992995
AML3_M1,D10,51,4,-1.4604223,-2.6642876
AML3_M1,B10,207,1,-0.091891415,5.7567463
AML3_M1,F10,133,1,-0.67278045,5.088552
AML3_M1,B10,88,1,2.0838196,8.484848
AML3_M1,D10,189,11,2.012317,8.938967
AML3_M1,D10,34,8,0.800378,8.504407
AML3_M1,H10,70,7,3.1894023,-0.04655745
AML3_M1,F10,188,1,0.12720016,5.743745
AML3_M1,B10,231,13,-1.0226988,3.039291
AML3_M1,B10,70,5,1.8623899,1.4293522
AML3_M1,B10,59,1,1.81413,8.647744
AML3_M1,D10,219,5,-0.4778593,4.533561
AML3_M1,H10,121,3,-0.9295691,4.521719
AML3_M1,H10,191,5,0.030040652,5.1259475
AML3_M1,H10,187,1,-0.3431256,5.282605
AML3_M1,B10,86,9,6.912822,4.235378
AML3_M1,H10,169,10,-0.18463783,5.2648525
AML3_M1,J10,220,2,-1.1146622,3.85692
AML3_M1,B10,69,5,-0.72738993,5.0661907
AML3_M1,H10,246,8,-2.3043256,-0.5453873
AML3_M1,J10,48,11,2.5689013,-0.9179595
AML3_M1,J10,164,10,2.8916795,-0.6786841
AML3_M1,J10,104,5,-1.4023695,-3.2821681
AML3_M1,D10,59,3,0.29855943,5.6176653
AML3_M1,J10,52,4,0.120037675,4.697624
AML3_M1,J10,150,2,0.6814429,4.2714148
AML3_M1,B10,38,8,-0.15454303,4.327183
AML3_M1,J10,142,7,-0.5548707,3.6942143
AML3_M1,B10,157,3,-0.44282186,5.153601
AML3_M1,B10,111,1,0.6520976,5.0814657
AML3_M1,D10,33,5,-0.69689196,5.00698
AML3_M1,B10,185,2,-0.2847169,5.6108613
AML3_M1,J10,72,10,0.5323881,6.3294406
AML3_M1,D10,124,7,1.3988965,1.6909237
AML3_M1,J10,88,9,-0.8709708,3.6292894
AML3_M1,J10,129,5,0.09959988,4.1147685
AML3_M1,J10,39,9,-1.2735835,4.0228963
AML3_M1,F10,92,2,-0.0073045674,5.585071
AML3_M1,B10,42,2,-0.6719636,4.7496395
AML3_M1,H10,127,5,0.6067078,3.8423219
AML3_M1,J10,100,2,-1.17227,4.673045
AML3_M1,J10,194,3,-0.19740644,5.719351
AML3_M1,D10,32,4,-1.4274997,5.676169
AML3_M1,F10,73,7,1.2071979,3.4778013
AML3_M1,F10,29,2,0.33924127,5.413692
AML3_M1,D10,205,8,-0.605012,8.24688
AML3_M1,B10,119,5,0.16476364,5.745117
AML3_M1,J10,159,2,2.8031132,9.067503
AML3_M1,J10,102,3,-0.57261914,5.0385966
AML3_M1,J10,217,6,0.15698963,5.1160192
AML3_M1,B10,205,1,-1.3660982,3.9854674
AML3_M1,D10,166,9,-0.20656234,5.6405616
AML3_M1,F10,78,4,7.8938766,2.9735131
AML3_M1,F10,161,2,-0.83497435,4.410207
AML3_M1,H10,21,2,2.0810604,2.3852808
AML3_M1,H10,36,16,-1.667154,1.7262808
AML3_M1,B10,207,10,6.3472323,3.2144554
AML3_M1,J10,105,6,-0.5223852,5.0229363
AML3_M1,F10,26,1,0.5656394,6.1311493
AML3_M1,F10,18,2,0.24796402,4.305444
AML3_M1,J10,42,6,-0.83616364,5.0713706
AML3_M1,B10,68,16,1.1378077,3.9193428
AML3_M1,J10,33,7,-0.6405732,3.1099765
AML3_M1,J10,156,3,-0.30729315,7.3198295
AML3_M1,D10,29,3,1.720208,8.570815
AML3_M1,B10,30,2,0.23426344,5.5708165
AML3_M1,J10,173,2,3.590675,-0.59185094
AML3_M1,J10,141,6,-0.07111921,5.8209515
AML3_M1,F10,206,11,6.8345633,3.1999462
AML3_M1,F10,70,2,-1.0139229,4.1541443
AML3_M1,H10,131,2,-0.2188743,5.6121078
AML3_M1,H10,32,3,0.558253,5.58323
AML3_M1,B10,220,1,0.951642,5.947394
AML3_M1,J10,218,5,1.3573205,1.1958894
AML3_M1,H10,138,3,-0.26387575,5.5346003
AML3_M1,B10,230,1,0.14677083,5.667966
AML3_M1,J10,168,7,-0.7544361,3.7073236
AML3_M1,H10,203,3,-1.6005363,-1.476672
AML3_M1,J10,28,2,-0.3297524,4.9482026
AML3_M1,H10,222,11,6.7001524,2.8864963
AML3_M1,H10,228,2,-0.514419,5.647797
AML3_M1,D10,110,1,-0.23413707,5.2302694
AML3_M1,H10,179,13,2.786055,-0.4479052
AML3_M1,H10,202,2,0.1939036,5.7831693
AML3_M1,F10,19,3,-0.13995346,5.4037733
AML3_M1,F10,122,6,-1.0602664,9.132446
AML3_M1,D10,75,1,-0.019842064,5.5415998
AML3_M1,F10,68,12,0.2812796,3.5199513
AML3_M1,B10,232,2,0.13524856,5.548515
AML3_M1,F10,206,3,1.0709211,1.4063693
AML3_M1,B10,98,4,-0.97314817,4.585936
AML3_M1,J10,115,2,-0.8189862,5.0657897
AML3_M1,D10,129,3,-0.5813131,-0.11267297
AML3_M1,J10,222,1,0.0907876,5.360474
AML3_M1,F10,54,4,6.6872363,5.170496
AML3_M1,F10,246,7,-0.30529535,8.646295
AML3_M1,H10,87,2,-0.52613026,4.0383334
AML3_M1,D10,58,3,-0.19398667,5.5677214
AML3_M1,B10,70,7,-0.9511492,4.950496
AML3_M1,J10,6,9,-0.24216422,4.611246
AML3_M1,J10,128,9,0.26723394,4.6592917
AML3_M1,B10,94,1,1.2756987,6.0665426
AML3_M1,F10,81,3,-1.0737317,8.735646
AML3_M1,D10,222,3,-0.24894734,5.1264763
AML3_M1,H10,30,4,0.42661634,4.0062757
AML3_M1,H10,158,9,-0.49863854,3.5947053
AML3_M1,J10,99,3,-0.81756854,4.388563
AML3_M1,D10,99,6,-0.37698317,3.5573843
AML3_M1,B10,144,7,3.5265448,-0.93368185
AML3_M1,D10,226,7,0.27387863,4.157409
AML3_M1,D10,211,11,0.040882695,5.2468314
AML3_M1,D10,186,12,5.1599994,4.135512
AML3_M1,D10,106,3,-1.1774614,4.7541614
AML3_M1,B10,122,5,-1.11675,2.9527035
AML3_M1,D10,130,6,0.56577367,9.075472
AML3_M1,H10,44,2,-0.14041054,4.581409
AML3_M1,H10,146,15,7.150511,3.2802203
AML3_M1,H10,107,2,-0.10348114,5.671787
AML3_M1,H10,60,1,-0.564925,4.229256
AML3_M1,H10,27,1,3.2999394,9.635027
AML3_M1,B10,160,3,-0.81298923,3.3010702
AML3_M1,F10,219,2,0.35030153,5.9261956
AML3_M1,B10,160,7,3.2665691,-0.85188407
AML3_M1,D10,97,3,-0.32375675,4.634559
AML3_M1,H10,120,3,0.13818909,5.6728153
AML3_M1,H10,132,1,0.11619608,5.620121
AML3_M1,B10,181,2,-1.0702422,-0.31706843
AML3_M1,H10,140,6,-2.3849192,-0.5752981
AML3_M1,F10,142,4,0.26124525,9.23119
AML3_M1,J10,6,3,0.23123926,4.305131
AML3_M1,F10,206,9,6.978197,3.3328526
AML3_M1,J10,94,5,-0.9168964,3.484898
AML3_M1,B10,75,4,-0.2042804,5.0663743
AML3_M1,H10,108,2,0.22036111,5.4987493
AML3_M1,B10,202,3,-0.4582434,5.639987
AML3_M1,D10,254,3,-3.1435332,3.0431986
AML3_M1,H10,240,7,-1.3323601,5.851775
AML3_M1,B10,214,15,3.3180263,0.3010979
AML3_M1,H10,67,2,-0.73580956,5.1732593
AML3_M1,B10,38,5,1.3758575,8.982956
AML3_M1,J10,111,5,0.8248757,4.3949556
AML3_M1,F10,9,6,1.8579723,1.5720105
AML3_M1,B10,98,5,0.12817416,5.546478
AML3_M1,B10,228,2,-1.3397156,4.208818
AML3_M1,J10,23,8,0.10774868,2.5002472
AML3_M1,B10,138,11,-3.1709132,-0.95377225
AML3_M1,F10,48,2,-0.32786477,5.1544642
AML3_M1,B10,20,2,-6.555025e-05,5.082101
AML3_M1,D10,124,2,-0.012286092,5.528327
AML3_M1,H10,61,3,0.46958455,4.522599
AML3_M1,B10,86,4,-0.9184746,3.548208
AML3_M1,J10,238,2,0.49268246,3.8700006
AML3_M1,F10,96,6,0.17311278,5.139681
AML3_M1,D10,145,2,-0.6806709,8.186696
AML3_M1,D10,95,6,-0.020072315,5.404714
AML3_M1,B10,222,4,2.0639815,1.3295743
AML3_M1,F10,190,2,0.15583776,5.723929
AML3_M1,F10,161,3,-0.67917454,4.0743637
AML3_M1,D10,94,8,6.560565,4.176305
AML3_M1,H10,70,9,6.8914285,3.9916055
AML3_M1,J10,98,1,0.6771309,5.3659062
AML3_M1,B10,235,3,-1.2875217,3.7583857
AML3_M1,D10,227,1,0.38273567,4.5297327
AML3_M1,B10,204,7,1.5060154,5.822859
AML3_M1,F10,78,16,7.0644383,3.1924782
AML3_M1,J10,100,3,1.5476708,1.760455
AML3_M1,H10,221,8,-0.3442931,5.041568
AML3_M1,D10,89,3,-0.015628962,4.0136633
AML3_M1,B10,106,11,-0.06406924,5.4986167
AML3_M1,F10,185,1,0.8902071,5.4420047
AML3_M1,B10,97,12,3.4737535,-0.8128169
AML3_M1,D10,168,4,1.4003193,3.0316038
AML3_M1,H10,201,5,-0.941108,2.5408797
AML3_M1,J10,119,2,-0.4943824,4.1555815
AML3_M1,H10,162,2,-0.6493374,5.4120545
AML3_M1,B10,139,14,6.5755897,3.903932
AML3_M1,B10,128,3,-0.30243316,5.163583
AML3_M1,D10,164,1,-2.0354042,2.7117379
AML3_M1,B10,29,2,2.7170825,1.5067699
AML3_M1,J10,159,1,1.8008875,9.525005
AML3_M1,H10,207,5,-0.9361387,3.0557601
AML3_M1,H10,185,2,0.4125877,5.6108847
AML3_M1,H10,256,1,1.3660865,9.35589
AML3_M1,H10,146,14,-1.1255221,5.6824465
AML3_M1,H10,150,4,-0.053570613,5.626684
AML3_M1,D10,59,4,3.2350779,-0.25323465
AML3_M1,J10,112,1,-0.5683316,4.9068556
AML3_M1,D10,62,3,-0.39405736,8.365772
AML3_M1,H10,121,1,-1.3806537,3.9145527
AML3_M1,F10,113,2,-0.7006236,4.869956
AML3_M1,H10,236,4,-0.62057465,3.915571
AML3_M1,J10,146,3,-0.20362362,5.1900816
AML3_M1,F10,210,5,-0.4405975,2.8579054
AML3_M1,J10,29,5,0.13746633,3.5924401
AML3_M1,F10,44,6,0.72856796,2.0829954
AML3_M1,J10,20,1,0.4224466,7.9949074
AML3_M1,D10,118,6,-1.2632047,3.110304
AML3_M1,H10,228,5,4.2140737,-0.81773585
AML3_M1,F10,136,1,0.838691,4.6610184
AML3_M1,F10,144,4,1.2628033,4.114331
AML3_M1,F10,97,1,-0.17183173,5.16761
AML3_M1,D10,98,2,-0.4386923,4.3371105
AML3_M1,J10,126,6,-0.80062866,-0.06264401
AML3_M1,B10,194,4,-0.70902085,4.385122
AML3_M1,J10,27,2,2.5296397,2.7732959
AML3_M1,H10,170,2,-0.30771968,4.559039
AML3_M1,D10,85,7,0.16258505,3.662294
AML3_M1,B10,222,1,-0.14780746,5.123569
AML3_M1,H10,194,1,-0.089990854,5.725204
AML3_M1,H10,150,1,0.48110902,5.7333913
AML3_M1,H10,146,2,3.2697628,9.66376
AML3_M1,H10,142,1,-0.38883424,4.9789886
AML3_M1,F10,58,4,-0.11552358,3.6621566
AML3_M1,H10,190,3,-1.9855909,3.5885892
AML3_M1,H10,44,9,0.045938715,5.6868606
AML3_M1,J10,176,4,0.5417406,3.5508487
AML3_M1,J10,32,6,2.8725493,-0.84443605
AML3_M1,B10,232,1,-0.43916854,5.512664
AML3_M1,B10,61,3,-0.42791885,8.808803
AML3_M1,B10,153,4,0.8269282,4.332247
AML3_M1,B10,108,8,-0.741517,3.7042656
AML3_M1,D10,42,3,0.70473814,9.340854
AML3_M1,B10,15,3,-0.34903827,5.4714565
AML3_M1,H10,215,5,-0.4480496,2.7118757
AML3_M1,B10,218,1,-0.079009846,5.6278243
AML3_M1,B10,214,6,0.060745552,5.6849656
AML3_M1,H10,231,7,-0.0008626251,-2.284225
AML3_M1,B10,35,3,2.919726,-0.6841086
AML3_M1,J10,15,8,-0.6196298,4.086471
AML3_M1,H10,122,1,-0.4847632,4.723946
AML3_M1,D10,6,1,0.46443862,4.3456597
AML3_M1,J10,120,7,0.41065317,3.9182496
AML3_M1,F10,130,2,1.5909696,6.0010405
AML3_M1,H10,23,2,0.001376176,5.281973
AML3_M1,B10,213,3,2.7534866,1.7348107
AML3_M1,D10,239,16,6.8105917,2.9973185
AML3_M1,F10,70,1,1.0123816,5.951283
AML3_M1,B10,147,2,-0.29197076,5.4382358
AML3_M1,F10,72,4,-0.8575578,4.515991
AML3_M1,B10,43,7,0.20431975,3.8900414
AML3_M1,H10,7,12,0.45657912,3.2099686
AML3_M1,J10,54,3,-0.72113526,7.4106464
AML3_M1,B10,240,1,-0.80710447,4.8519816
AML3_M1,B10,163,4,-1.3394582,3.6280382
AML3_M1,J10,97,1,1.2930712,6.008352
AML3_M1,D10,67,3,3.272664,9.450239
AML3_M1,F10,212,15,6.8337245,3.9000669
AML3_M1,D10,8,6,-0.28903446,4.740053
AML3_M1,H10,124,6,0.54545736,3.6012795
AML3_M1,J10,57,1,-0.68658185,4.3643384
AML3_M1,B10,55,1,0.554142,5.7328696
AML3_M1,D10,207,2,-0.31160313,4.7427273
AML3_M1,B10,149,3,-0.39726755,4.7589684
AML3_M1,F10,58,3,1.5703771,6.0200944
AML3_M1,B10,151,3,2.212089,9.122999
AML3_M1,J10,235,1,-0.21618634,-0.8466061
AML3_M1,B10,15,13,-1.0063643,-3.3596187
AML3_M1,H10,62,14,6.7964196,3.663922
AML3_M1,D10,73,13,6.5661507,4.033336
AML3_M1,J10,126,5,3.500385,-1.2931302
AML3_M1,J10,59,2,-0.65540427,4.822736
AML3_M1,H10,118,4,-0.71213937,4.1673193
AML3_M1,F10,50,4,1.2600104,1.8398582
AML3_M1,H10,220,10,3.3874795,-1.0042398
AML3_M1,J10,31,6,-1.194854,-2.7720623
AML3_M1,H10,187,7,1.715899,1.8014944
AML3_M1,J10,136,4,0.30416843,4.6092763
AML3_M1,H10,146,13,3.3011975,-1.1127979
AML3_M1,J10,128,7,1.5402775,1.4104192
AML3_M1,F10,168,6,0.19508336,3.637239
AML3_M1,D10,36,4,-0.7341154,3.7076826
AML3_M1,B10,152,1,0.27543113,5.957216
AML3_M1,F10,132,7,-1.6561503,4.773977
AML3_M1,D10,182,1,0.5967291,3.805661
AML3_M1,H10,176,15,6.6950626,4.53972
AML3_M1,H10,217,13,6.5185876,4.300794
AML3_M1,J10,23,1,1.2439626,6.005674
AML3_M1,B10,57,5,-0.509395,4.3225527
AML3_M1,D10,160,3,0.60214835,4.1436706
AML3_M1,B10,246,3,0.8062151,5.9439063
AML3_M1,D10,247,3,-0.7872594,2.9904852
AML3_M1,H10,171,5,-0.012832983,5.52002
AML3_M1,D10,119,13,6.6402817,4.841023
AML3_M1,F10,137,2,-1.4113257,4.103387
AML3_M1,H10,125,3,-0.45842013,5.2695093
AML3_M1,B10,69,6,0.4444928,4.769817
AML3_M1,J10,111,4,2.0749366,9.3998
AML3_M1,B10,156,7,-0.4491194,4.8087974
AML3_M1,J10,144,2,0.7531283,5.760495
AML3_M1,J10,17,9,0.53902954,4.3083177
