donor,well,fov,id,umap_x,umap_y,NUCLEUS METCENTER-X,NUCLEUS METCENTER-Y
AML1_M2,B2,53,1,-1.6146125,5.8332376,3224.695556640625,2205.40771484375
AML1_M2,H2,190,9,0.7592055,5.9173226,2475.23681640625,21924.03125
AML1_M2,J2,67,10,1.4987968,2.1980355,2161.277099609375,27049.791015625
AML1_M2,H2,8,19,0.37802887,5.652819,3382.595703125,21596.552734375
AML1_M2,B2,31,30,-0.03680192,3.3969266,3449.081298828125,2105.856201171875
AML1_M2,F2,118,15,-2.4622152,-0.8275529,3078.326904296875,15170.2763671875
AML1_M2,F2,121,23,1.255681,2.0942497,2625.16650390625,15230.5849609375
AML1_M2,D2,67,6,-2.5260732,5.6859183,2196.654541015625,8654.080078125
AML1_M2,B2,160,18,-1.3168329,5.058841,3951.33251953125,3392.85107421875
AML1_M2,J2,252,8,-2.8046837,5.667594,2734.4736328125,28907.431640625
AML1_M2,J2,49,4,-1.4982951,5.3099585,3391.660400390625,27002.177734375
AML1_M2,H2,215,2,-1.8087802,5.62628,3115.974853515625,22467.419921875
AML1_M2,B2,22,6,1.0775464,7.222007,3021.39453125,1951.2333984375
AML1_M2,B2,68,1,-0.9795047,6.0453415,2333.864501953125,2359.2548828125
AML1_M2,F2,37,3,-1.0726035,5.6927524,4137.66796875,14237.4130859375
AML1_M2,F2,94,6,-1.3596972,5.4703903,3611.9541015625,14936.783203125
AML1_M2,H2,141,3,-1.9902959,5.247619,2552.23095703125,21737.318359375
AML1_M2,B2,53,15,-1.7162958,6.120334,3150.37060546875,2301.9462890625
AML1_M2,B2,107,5,1.355545,2.1867282,4113.2158203125,3093.356201171875
AML1_M2,F2,243,6,3.3697073,-1.1145319,3158.99853515625,16617.826171875
AML1_M2,H2,7,5,1.4982917,2.1365047,3221.33349609375,21463.203125
AML1_M2,H2,218,11,-0.92143095,5.6228824,3696.9453125,22229.47265625
AML1_M2,H2,67,11,2.3134043,8.366555,2244.583984375,20981.181640625
AML1_M2,J2,93,10,1.5356753,1.8770435,3467.405517578125,27327.908203125
AML1_M2,F2,216,1,-2.3814194,5.9782686,3385.890869140625,16282.8330078125
AML1_M2,H2,151,7,2.1918511,1.8036506,3111.182373046875,21927.78515625
AML1_M2,H2,71,6,-1.1660438,6.1916227,1976.8875732421875,20907.662109375
AML1_M2,J2,223,10,-0.44327354,4.4800067,3710.428955078125,28609.15234375
AML1_M2,B2,248,7,-1.8936795,5.5195737,2939.203125,4191.65771484375
AML1_M2,B2,140,19,-2.6306632,5.8374577,2356.2470703125,3276.8974609375
AML1_M2,F2,214,20,2.6564844,5.6986423,3250.71240234375,16155.6708984375
AML1_M2,F2,250,2,1.5531797,6.1070447,2662.2529296875,16504.208984375
AML1_M2,F2,221,5,-1.4022166,5.7430696,3804.278564453125,16176.5810546875
AML1_M2,D2,55,6,-1.515818,7.104287,3160.036376953125,8601.15234375
AML1_M2,D2,88,5,-2.2075853,5.121262,2960.09326171875,8829.87109375
AML1_M2,F2,75,10,3.5285559,-1.3189986,1990.4630126953125,15007.990234375
AML1_M2,F2,159,5,-1.5338608,5.208991,3762.146484375,15611.6494140625
AML1_M2,D2,60,9,-1.6762329,5.506051,2961.537353515625,8546.771484375
AML1_M2,B2,252,7,-1.7964932,5.3185444,2728.576904296875,4245.193359375
AML1_M2,J2,186,6,-0.5008179,-0.06871908,2782.20654296875,28202.802734375
AML1_M2,H2,166,12,-1.0247983,5.7194915,4185.0400390625,22040.560546875
AML1_M2,F2,122,6,-1.7836902,5.880633,2721.90478515625,15231.982421875
AML1_M2,H2,221,9,-1.554768,5.824232,3732.04833984375,22317.78125
AML1_M2,J2,257,3,3.022739,7.2047043,1888.9615478515625,28710.01953125
AML1_M2,J2,90,15,0.20884341,-0.54249233,3301.47412109375,27178.955078125
AML1_M2,B2,183,18,-2.0026588,5.3028436,2849.943359375,3556.268310546875
AML1_M2,J2,95,6,1.5717819,1.7547635,3467.689453125,27331.939453125
AML1_M2,B2,194,7,7.0471234,4.4011974,2097.173095703125,3511.1474609375
AML1_M2,H2,103,4,0.21640803,4.2413936,4066.095458984375,21299.767578125
AML1_M2,J2,61,3,3.1754818,7.203846,2593.766845703125,26998.501953125
AML1_M2,J2,29,24,0.9047114,4.6068196,3539.2255859375,26706.919921875
AML1_M2,D2,80,14,2.7411625,5.860298,2380.7099609375,8816.1279296875
AML1_M2,J2,149,3,-2.1109982,5.825285,3121.91796875,27811.14453125
AML1_M2,J2,70,11,-1.330884,5.378697,2060.745849609375,26997.224609375
AML1_M2,B2,69,4,-1.1873885,5.2244496,1950.5899658203125,2316.599609375
AML1_M2,B2,242,21,0.18715382,5.308454,3268.9580078125,4095.90283203125
AML1_M2,D2,187,6,1.9041554,2.043528,2467.7265625,9859.064453125
AML1_M2,J2,158,12,-0.064660795,2.5154817,3968.640625,27940.306640625
AML1_M2,B2,122,2,-2.375651,5.77133,2693.08349609375,2816.729736328125
AML1_M2,F2,85,20,0.16235791,4.771004,2900.29443359375,14909.9169921875
AML1_M2,B2,123,7,-2.0333388,5.629927,2526.13134765625,3085.853759765625
AML1_M2,B2,212,1,-2.8842614,5.8713856,3000.68310546875,3907.39599609375
AML1_M2,B2,196,24,3.772585,-0.9969193,2144.862548828125,3554.502685546875
AML1_M2,B2,230,16,-0.24668138,5.64191,4255.57275390625,4005.538330078125
AML1_M2,H2,129,1,-1.0727029,5.689035,1958.9547119140625,21415.8125
AML1_M2,B2,76,9,-1.4324961,5.6947875,2031.3359375,2688.492919921875
AML1_M2,J2,60,14,1.0829881,-2.1501899,2955.653564453125,27080.673828125
AML1_M2,B2,47,8,-1.0977623,5.5433426,3808.092041015625,2398.165283203125
AML1_M2,D2,222,14,-0.56084275,7.500586,4009.169189453125,9939.669921875
AML1_M2,F2,81,14,-2.2808375,5.3342924,2490.296630859375,14858.939453125
AML1_M2,F2,94,12,2.5044527,2.908652,3549.42431640625,14947.4990234375
AML1_M2,B2,183,12,-2.1638663,5.491852,2895.84716796875,3660.16259765625
AML1_M2,H2,206,10,-1.2355838,5.1431737,2657.63037109375,22337.263671875
AML1_M2,J2,21,9,2.6951447,5.70667,2884.358154296875,26704.712890625
AML1_M2,D2,32,13,-1.3572094,-3.4764862,3561.541015625,8318.34375
AML1_M2,F2,67,3,0.124253415,5.660866,2305.3466796875,14719.345703125
AML1_M2,B2,147,17,-1.3563216,6.80018,2809.698486328125,3315.5576171875
AML1_M2,D2,7,3,-2.2051468,5.196585,3232.17724609375,9115.353515625
AML1_M2,F2,208,8,-2.3456533,5.4999733,2762.730224609375,16348.67578125
AML1_M2,F2,95,10,-0.27093685,5.8872886,3433.5361328125,15086.1650390625
AML1_M2,J2,155,10,-0.16499117,3.8632777,3433.9345703125,28068.64453125
AML1_M2,F2,173,1,1.3736457,2.1915562,3486.828369140625,15739.8115234375
AML1_M2,B2,224,11,0.72658944,8.022186,3974.079833984375,4003.160888671875
AML1_M2,H2,42,1,0.5183535,6.160036,4191.66943359375,20718.0390625
AML1_M2,F2,239,22,-2.0778236,-2.5213425,3464.94775390625,16611.69921875
AML1_M2,F2,145,5,-2.4350297,5.5170484,2813.6943359375,15478.90234375
AML1_M2,J2,65,6,-0.827299,4.7089252,2291.71337890625,26953.6015625
AML1_M2,F2,54,14,-1.1456984,5.113746,3272.56298828125,14514.33203125
AML1_M2,H2,20,5,0.32731202,-1.326475,2652.54638671875,20626.33984375
AML1_M2,B2,100,3,-0.19764587,6.578247,3896.7978515625,2666.98291015625
AML1_M2,F2,138,14,-2.308346,5.23333,2387.24609375,15443.583984375
AML1_M2,F2,56,20,-1.649163,5.4980793,3349.03857421875,14691.845703125
AML1_M2,B2,141,9,1.8806139,1.8633193,2575.5166015625,3081.08349609375
AML1_M2,F2,131,4,0.59993553,4.096116,2005.6849365234373,15336.2734375
AML1_M2,D2,193,18,0.51423246,3.1837566,1874.53759765625,9658.8701171875
AML1_M2,F2,58,2,0.3386119,5.124394,3005.3251953125,14534.4453125
AML1_M2,B2,220,12,0.28792524,6.1450763,3625.064208984375,3869.528564453125
AML1_M2,D2,100,16,-1.1614844,5.670421,3999.33447265625,8953.6748046875
AML1_M2,F2,144,9,-1.9666749,5.279679,2732.423828125,15650.2919921875
AML1_M2,H2,244,7,-1.7814264,5.706999,3250.12548828125,22768.904296875
AML1_M2,B2,192,4,-2.7541199,5.678758,2437.744384765625,3550.853515625
AML1_M2,D2,19,17,0.57325286,6.002829,2513.666748046875,8201.98828125
AML1_M2,J2,228,7,-0.90907586,5.6230636,4266.05078125,28687.130859375
AML1_M2,D2,222,5,-2.2358835,5.65412,3918.6806640625,9897.44140625
AML1_M2,J2,137,23,-0.43073845,0.052127786,2236.298583984375,27814.697265625
AML1_M2,F2,166,15,-1.0442541,5.564743,4206.2666015625,15758.21484375
AML1_M2,D2,190,7,-2.3644822,5.52375,2417.891845703125,9591.09375
AML1_M2,F2,53,23,-1.6648161,5.1582804,3183.458251953125,14530.9580078125
AML1_M2,F2,54,19,3.3976152,9.362623,3397.455078125,14637.5634765625
AML1_M2,B2,146,23,3.0750973,7.237903,3087.310546875,3205.380859375
AML1_M2,B2,143,26,-1.2539319,3.6589742,2614.249755859375,3373.753662109375
AML1_M2,B2,12,2,-1.0311706,5.9066477,2111.852783203125,2145.7587890625
AML1_M2,F2,114,8,-1.6170627,5.5398765,3651.24951171875,15252.7578125
AML1_M2,B2,43,13,-1.172315,5.713994,4011.028076171875,2372.30419921875
AML1_M2,F2,172,13,-1.8050443,3.8972917,3928.07421875,16039.86328125
AML1_M2,B2,226,33,6.793314,4.3323817,4287.8251953125,3712.876708984375
AML1_M2,F2,52,19,-0.9323778,5.3957095,3560.628662109375,14754.7275390625
AML1_M2,F2,81,11,-1.8674517,5.6276813,2502.703369140625,14895.2939453125
AML1_M2,F2,169,8,-1.5793816,5.296456,3730.77294921875,15804.7724609375
AML1_M2,F2,127,17,-1.4275693,5.479694,2276.92333984375,15381.1123046875
AML1_M2,D2,15,4,-1.3360415,5.2154474,2286.421142578125,8224.09765625
AML1_M2,B2,78,3,-1.8148017,5.6428466,2348.726806640625,2469.9130859375
AML1_M2,F2,118,7,-1.9520309,4.9477243,2957.3857421875,15250.603515625
AML1_M2,F2,85,25,-1.8998688,-1.9464015,2809.848388671875,14933.9384765625
AML1_M2,J2,213,5,-2.745032,5.6908507,3158.28955078125,28509.9296875
AML1_M2,D2,161,15,2.6925128,1.8260646,4160.0439453125,9261.2470703125
AML1_M2,H2,115,5,-1.0995479,5.22879,3503.705810546875,21530.76171875
AML1_M2,H2,109,9,-1.2139584,4.6382504,3743.61181640625,21457.642578125
AML1_M2,B2,187,21,1.5006882,2.239029,2625.5654296875,3639.730224609375
AML1_M2,D2,21,2,-0.15069398,5.55587,2804.5224609375,8045.07568359375
AML1_M2,D2,156,30,3.586742,-0.8389212,3602.257568359375,9421.830078125
AML1_M2,B2,103,1,-1.1793399,5.78362,4004.255859375,2736.5986328125
AML1_M2,D2,207,3,-1.7515682,-1.7243985,2589.66796875,10087.908203125
AML1_M2,J2,53,19,-0.5226149,-2.830148,3215.202880859375,26904.09375
AML1_M2,B2,31,5,1.4145697,5.7912073,3526.614501953125,2103.140380859375
AML1_M2,J2,118,2,3.079725,7.516219,2946.58935546875,27593.685546875
AML1_M2,B2,239,12,-2.042674,5.655717,3424.197265625,4200.38525390625
AML1_M2,F2,91,8,0.34917772,5.9819927,3158.275146484375,15075.51171875
AML1_M2,J2,141,12,1.4287127,2.1693082,2625.436767578125,27787.12109375
AML1_M2,J2,33,6,-0.65452003,5.5008454,3763.125732421875,26674.2578125
AML1_M2,J2,46,2,0.41842842,6.263431,3874.341552734375,26983.939453125
AML1_M2,J2,112,4,-1.0988253,5.4990616,3994.499267578125,27679.658203125
AML1_M2,D2,108,19,0.5665562,-1.096934,4257.56201171875,9227.1630859375
AML1_M2,J2,51,7,-1.436715,5.317336,3433.57568359375,27171.34765625
AML1_M2,D2,95,13,-2.2490504,5.6952558,3512.572998046875,8937.5283203125
AML1_M2,D2,164,5,-1.3616769,5.809247,4241.0439453125,9568.466796875
AML1_M2,B2,70,6,2.1917856,2.3078744,2060.50439453125,2318.951171875
AML1_M2,H2,77,6,-1.345131,5.933931,2171.57470703125,21044.39453125
AML1_M2,D2,95,7,-2.2961242,3.7292876,3390.42236328125,8915.3203125
AML1_M2,B2,114,20,-1.4961826,5.592186,3661.958251953125,2848.32763671875
AML1_M2,H2,159,9,-1.2074134,5.4168544,3799.2294921875,21876.67578125
AML1_M2,J2,184,2,-2.6905522,5.820357,3025.846435546875,28393.767578125
AML1_M2,J2,29,1,0.70203424,5.7967987,3505.829833984375,26622.578125
AML1_M2,B2,198,13,-2.2605731,5.743951,2105.36279296875,3828.306396484375
AML1_M2,H2,113,5,-1.6868894,5.6381454,3535.72119140625,21435.884765625
AML1_M2,F2,140,1,-2.3634682,5.286333,2349.228271484375,15596.9169921875
AML1_M2,F2,113,21,3.7120404,9.350448,3400.057373046875,15184.5517578125
AML1_M2,J2,180,7,-2.6603148,5.7226353,3330.331787109375,28347.3359375
AML1_M2,F2,6,12,-1.4954051,5.4071183,3324.898681640625,15167.400390625
AML1_M2,H2,215,8,1.4949687,2.2208784,3238.848876953125,22436.556640625
AML1_M2,F2,102,6,-0.91162276,5.5332246,4279.89404296875,14931.4501953125
AML1_M2,F2,179,14,-2.2698715,5.5389395,3117.050537109375,15930.583984375
AML1_M2,B2,206,16,-2.7742498,5.6194615,2651.00537109375,3837.43212890625
AML1_M2,F2,68,26,-1.5169015,5.378618,2446.599853515625,14687.8984375
AML1_M2,B2,73,34,-1.1888069,-1.2276216,1938.1966552734373,2521.35302734375
AML1_M2,D2,95,16,3.1923904,-0.66345453,3471.890869140625,8909.93359375
AML1_M2,B2,106,16,0.24852763,2.7211263,4280.060546875,2774.95654296875
AML1_M2,F2,160,23,-1.2430359,5.1087675,3917.6982421875,15746.111328125
AML1_M2,D2,24,4,0.575967,5.9888663,3011.082275390625,8287.7392578125
AML1_M2,B2,47,1,-1.0116774,5.8523703,3735.614013671875,2409.51220703125
AML1_M2,B2,79,37,-1.6512234,6.1193886,2303.585205078125,2699.892578125
AML1_M2,F2,210,5,-2.4705734,5.709379,3086.525146484375,16181.181640625
AML1_M2,H2,64,8,-1.6849403,5.545452,2752.884765625,20926.125
AML1_M2,F2,5,3,-2.1710463,5.560069,3121.466796875,15282.1669921875
AML1_M2,D2,137,1,-2.6651764,5.889598,2312.879638671875,9410.822265625
AML1_M2,J2,15,2,0.6266008,5.8623214,2259.466796875,26859.232421875
AML1_M2,F2,103,13,0.33277214,5.3019915,4060.9326171875,15011.427734375
AML1_M2,D2,85,4,0.27095032,4.038914,2800.9384765625,8722.9912109375
AML1_M2,F2,79,32,0.20709369,2.3247204,2229.034912109375,15067.3642578125
AML1_M2,F2,237,21,0.10165795,4.616124,3451.378662109375,16363.3447265625
AML1_M2,J2,151,14,-1.9578024,4.2331886,3204.61376953125,27964.341796875
AML1_M2,F2,62,26,3.5210335,-1.268404,2785.113037109375,14614.6416015625
AML1_M2,B2,70,3,-1.2524598,5.425456,2089.53125,2253.44873046875
AML1_M2,D2,234,12,-2.6545932,5.8301473,3887.614990234375,10260.4814453125
AML1_M2,F2,212,9,-2.3949015,5.585545,3037.072509765625,16227.1513671875
AML1_M2,J2,154,6,0.02659576,5.8040667,3632.8037109375,27894.375
AML1_M2,F2,131,9,-1.8429852,5.70371,1937.1075439453125,15425.0634765625
AML1_M2,B2,31,15,1.3496532,8.594458,3391.129638671875,2167.85693359375
AML1_M2,J2,15,19,-1.1559749,5.2111435,2306.033203125,26810.505859375
AML1_M2,D2,240,1,-2.4767761,5.928077,3575.971923828125,10446.875
AML1_M2,B2,74,2,-1.5116426,4.536168,2022.5859375,2470.312744140625
AML1_M2,H2,244,8,-1.9995737,4.687801,3246.558837890625,22746.228515625
AML1_M2,H2,188,20,1.711298,2.1727667,2698.725830078125,22234.025390625
AML1_M2,H2,149,8,-1.6532085,5.5129147,3226.868896484375,21698.38671875
AML1_M2,J2,61,2,-0.4765139,5.721083,2615.70556640625,27014.990234375
AML1_M2,D2,131,6,-2.4754903,5.6544013,1999.9049072265625,9128.046875
AML1_M2,B2,126,12,-2.01135,5.9157333,2349.858642578125,2872.309326171875
AML1_M2,D2,112,7,1.598979,2.0278356,3856.46240234375,9169.705078125
AML1_M2,B2,17,18,2.5987046,1.7276521,2483.958740234375,2012.78173828125
AML1_M2,J2,238,11,-1.8151549,5.254015,3615.957275390625,28720.412109375
AML1_M2,B2,239,2,-0.77110356,5.7913456,3521.832763671875,4184.6689453125
AML1_M2,B2,172,12,-0.011383292,4.2849183,3970.055908203125,3611.95361328125
AML1_M2,H2,144,19,-0.38307685,4.75,2651.377197265625,21842.130859375
AML1_M2,J2,148,3,-2.585442,5.8758364,3044.25048828125,28019.08203125
AML1_M2,D2,250,4,-2.4764504,5.5989265,2748.20947265625,10287.9677734375
AML1_M2,F2,82,22,-0.09750695,-0.65445065,2705.099853515625,14844.052734375
AML1_M2,J2,74,35,-0.2989867,7.826474,2088.47021484375,27306.9296875
AML1_M2,F2,118,11,-1.4634013,5.750906,3027.553466796875,15230.3369140625
AML1_M2,B2,156,23,-1.6293112,5.951757,3652.060791015625,3253.202392578125
AML1_M2,F2,213,10,1.0788873,5.4547095,3218.15234375,16070.9833984375
AML1_M2,D2,87,11,-2.0970428,5.5460095,2828.226318359375,8953.541015625
AML1_M2,B2,146,1,-2.5713148,5.7727923,3086.45263671875,3143.173095703125
AML1_M2,F2,64,17,-1.24724,5.9653063,2762.8447265625,14783.7548828125
AML1_M2,H2,171,8,-1.2965595,5.5717926,3755.5634765625,22103.5859375
AML1_M2,B2,50,20,0.021980591,-1.5172392,3677.2314453125,2248.55517578125
AML1_M2,D2,98,8,-1.4737226,5.4317303,3887.30126953125,8674.3837890625
AML1_M2,D2,73,18,2.9782999,1.594845,1953.421630859375,8802.1240234375
AML1_M2,H2,206,25,3.831323,-0.79241914,2643.340576171875,22248.98046875
AML1_M2,H2,243,22,-1.4706984,5.9486322,3186.45068359375,22698.27734375
AML1_M2,J2,51,9,-1.4488256,4.886155,3519.3115234375,27041.5
AML1_M2,D2,156,18,-2.3517323,5.713716,3632.591552734375,9454.2080078125
AML1_M2,H2,50,11,-1.4560666,5.2970366,3669.173828125,20795.58203125
AML1_M2,H2,220,3,0.24322335,6.1315384,3625.75244140625,22430.001953125
AML1_M2,J2,64,12,-1.3872648,5.7405047,2762.933837890625,27125.654296875
AML1_M2,B2,106,32,1.3086673,7.8478584,4246.20654296875,2796.255615234375
AML1_M2,F2,115,12,-1.3926228,5.1123943,3529.590087890625,15386.5888671875
AML1_M2,J2,173,6,-0.6849065,4.581613,3445.7158203125,28131.255859375
AML1_M2,J2,221,12,-1.8720628,5.6871943,3756.03076171875,28443.04296875
AML1_M2,B2,56,27,4.332774,-0.70486987,3351.55615234375,2383.284912109375
AML1_M2,D2,145,2,-1.749309,5.6556125,2854.103271484375,9302.919921875
AML1_M2,B2,81,16,2.6293626,5.9404454,2541.02880859375,2513.92236328125
AML1_M2,H2,59,8,-1.4425081,5.2789874,2807.775634765625,20867.400390625
AML1_M2,B2,97,13,2.928879,7.1704183,3823.552001953125,2611.153076171875
AML1_M2,B2,135,16,-2.1373787,5.8687677,1863.9190673828125,3268.052001953125
AML1_M2,J2,156,18,-0.21328984,-0.632781,3628.524169921875,27985.849609375
AML1_M2,D2,55,17,0.36553732,0.021877281,3116.255859375,8524.9287109375
AML1_M2,F2,13,5,0.2267641,-1.444029,2253.064453125,14214.3798828125
AML1_M2,D2,70,20,-0.98969686,6.144074,2156.921875,8340.5986328125
AML1_M2,H2,158,16,-1.1275373,5.473767,3913.01123046875,21756.310546875
AML1_M2,B2,169,12,-1.7555225,-2.8023436,3749.111328125,3486.897705078125
AML1_M2,J2,237,18,-1.5478749,1.6247636,3388.691162109375,28769.853515625
AML1_M2,B2,20,10,0.99326974,6.9244995,2778.017822265625,2094.830810546875
AML1_M2,F2,59,12,-1.5948415,5.614843,2896.332763671875,14750.8154296875
AML1_M2,B2,72,13,-2.4179258,5.6180363,2091.479248046875,2376.187255859375
AML1_M2,F2,72,20,-1.2185117,5.392654,2128.078125,14680.2236328125
AML1_M2,B2,192,15,-2.7587676,5.7484074,2463.700439453125,3654.279052734375
AML1_M2,F2,117,1,-2.0924702,5.881509,2833.585693359375,15253.146484375
AML1_M2,F2,147,5,3.0049539,7.107671,2878.615966796875,15685.5087890625
AML1_M2,B2,104,37,-1.0614527,5.7463593,4202.81982421875,2711.891357421875
AML1_M2,B2,149,9,-2.52394,5.661053,3115.091796875,3184.516357421875
AML1_M2,H2,221,16,-0.84856915,5.620902,3737.233154296875,22299.873046875
AML1_M2,B2,163,9,-1.0176909,5.5603757,4042.61865234375,3275.0419921875
AML1_M2,J2,227,12,-1.0664048,5.674917,4028.55908203125,28570.51171875
AML1_M2,B2,41,10,-0.30172843,6.284681,4029.008056640625,2266.469482421875
AML1_M2,F2,126,9,1.2215108,8.310701,2434.191650390625,15170.5322265625
AML1_M2,F2,187,7,1.75238,2.0486217,2467.621826171875,15992.296875
AML1_M2,D2,132,2,-1.9121268,6.0160313,2048.22021484375,9148.1728515625
AML1_M2,J2,122,12,0.34489158,5.186804,2665.278564453125,27592.654296875
AML1_M2,B2,176,29,2.3005831,1.9614993,3549.24951171875,3634.0166015625
AML1_M2,F2,43,19,-0.9680539,5.0693617,4070.007080078125,14757.634765625
AML1_M2,H2,17,6,2.6417682,1.6731937,2585.128173828125,20539.578125
AML1_M2,H2,183,18,1.7400607,2.1333914,2932.157470703125,22181.359375
AML1_M2,F2,148,2,-2.3648727,5.7045565,2966.385986328125,15642.7578125
AML1_M2,H2,165,2,-1.1120172,5.7773547,4082.078125,21950.955078125
AML1_M2,F2,163,3,-1.2416506,6.066815,4082.435791015625,15655.9169921875
AML1_M2,F2,19,29,3.5926669,2.135094,2466.683349609375,14508.091796875
AML1_M2,J2,186,3,-2.3462942,5.472853,2641.00048828125,28157.439453125
AML1_M2,F2,8,2,1.5802904,2.0601861,3256.310546875,15287.1689453125
AML1_M2,B2,146,5,-2.5191262,3.960113,3055.755126953125,3205.449462890625
AML1_M2,B2,51,27,1.7613649,2.3720236,3408.457763671875,2322.614501953125
AML1_M2,B2,115,27,2.5463164,5.714771,3495.565185546875,3000.180419921875
AML1_M2,F2,168,7,-1.1482458,5.79866,4180.6591796875,15984.4765625
AML1_M2,F2,142,11,-2.5492938,4.845024,2671.251708984375,15571.310546875
AML1_M2,J2,220,10,-1.2012684,-3.4017904,3652.96728515625,28671.953125
AML1_M2,B2,43,24,-0.74157023,5.6942024,4030.069091796875,2357.730224609375
AML1_M2,H2,49,10,3.6968248,-1.2439821,3463.267578125,20689.931640625
AML1_M2,B2,14,29,3.6240177,-1.0949318,2373.95751953125,1968.3443603515625
AML1_M2,B2,182,18,-2.0392926,5.191632,2942.641845703125,3461.499267578125
AML1_M2,D2,67,20,1.0676371,8.606473,2272.77880859375,8644.9482421875
AML1_M2,H2,244,2,-1.2611287,5.4971905,3363.6298828125,22725.4375
AML1_M2,F2,185,7,-2.2671144,5.2985373,2522.0224609375,15763.8818359375
AML1_M2,D2,223,9,-0.14861898,4.159289,3763.861328125,10159.9814453125
AML1_M2,F2,148,4,-0.48366764,5.3452935,3089.875244140625,15630.33203125
AML1_M2,H2,167,7,0.6452502,6.6685815,4063.6162109375,22212.36328125
AML1_M2,J2,133,7,3.076449,7.356003,2006.90234375,27894.2109375
AML1_M2,B2,210,15,-2.4246838,5.534343,2995.428466796875,3713.151611328125
AML1_M2,J2,127,12,-2.6609871,5.8430896,2314.998291015625,27761.25390625
AML1_M2,F2,60,9,-1.522201,5.5805955,3009.31787109375,14750.56640625
AML1_M2,F2,191,2,-0.29755807,6.2478333,2242.05859375,15902.953125
AML1_M2,F2,25,13,-1.2478746,-3.3017101,3137.763916015625,14319.0166015625
AML1_M2,D2,75,19,2.099722,6.089377,2002.6895751953125,8867.5078125
AML1_M2,D2,103,15,-1.4772317,2.2519057,4014.318603515625,8908.0078125
AML1_M2,F2,78,12,-1.7093288,5.627428,2353.429931640625,14939.3291015625
AML1_M2,H2,206,14,-2.3982787,5.6960163,2660.250732421875,22273.216796875
AML1_M2,D2,82,14,-1.583926,5.1029787,2632.9501953125,8706.7197265625
AML1_M2,J2,139,2,-2.689566,5.85235,2293.03466796875,28072.509765625
AML1_M2,B2,171,4,-1.5188781,5.8087716,3749.02099609375,3667.04736328125
AML1_M2,D2,123,17,2.532763,5.879843,2620.188232421875,9238.6142578125
AML1_M2,J2,21,5,-1.0719522,5.663037,2910.0712890625,26661.826171875
AML1_M2,H2,168,9,2.9845068,7.190095,4293.359375,22152.2578125
AML1_M2,J2,184,23,0.7379926,5.7246547,2942.749267578125,28385.990234375
AML1_M2,J2,141,10,-2.5908706,5.8658047,2560.410888671875,27812.796875
AML1_M2,J2,17,12,-1.4678694,5.51947,2561.114013671875,26672.3828125
AML1_M2,B2,18,40,0.04216062,3.6210787,2699.42333984375,1967.990234375
AML1_M2,B2,46,3,0.744836,5.7837005,3905.38916015625,2216.451416015625
AML1_M2,B2,22,12,-1.0263903,4.061937,3092.3486328125,1888.146240234375
AML1_M2,H2,56,13,2.5252645,5.7314644,3359.697021484375,20973.517578125
